BUS_ID,LAT,LON,gridX,gridY
2480,35.7305333,128.4538791,86,87
2481,35.728786,128.443956,86,87
2482,35.730644,128.450854,86,87
2483,35.731328,128.451278,86,87
2484,35.6971717,128.4439858,86,87
2485,35.6924543,128.4440478,86,87
2486,35.689912,128.446039,86,86
2487,35.71438,129.2999938,101,88
2488,35.7781148,128.6623304,90,89
2489,35.722532,128.6433,90,87
2490,35.797984,128.489835,87,89
2491,35.797173,128.494178,87,89
2492,35.08885,127.6112577,72,73
2493,35.884301,128.422062,86,91
2494,35.8853476,128.4223501,86,91
2495,35.89865,128.42195,86,91
2496,35.90365,128.42006,86,91
2497,35.891196,128.424646,86,91
2498,36.2027717,128.2174657,82,98
2499,35.894156,128.42855,86,91
2500,35.901748,128.445286,86,91
2501,35.900714,128.442001,86,91
2502,35.90173,128.445075,86,91
2503,35.90327,128.445671,86,91
2504,35.90502,128.445149,86,91
2505,35.904877,128.444949,86,91
2506,35.912427,128.447994,86,91
2507,33.274541,126.2349537,47,33
2508,35.927962,128.463219,86,92
2509,35.920252,128.459606,86,92
2510,35.935743,128.46721,86,92
2511,35.884908,128.503063,87,91
2512,35.884668,128.502419,87,91
2513,35.7873319,128.4454339,86,89
2514,35.789301,128.444293,86,89
2515,35.790874,128.443118,86,89
2516,35.788035,128.45974,86,89
2517,35.7711174,128.4910686,87,88
2518,35.5513326,129.1615284,99,84
2519,35.755298,128.447907,86,88
2520,35.755163,128.447896,86,88
2521,35.796377,128.481605,87,89
2522,35.796546,128.488908,87,89
2523,35.79946,128.494856,87,89
2524,35.797312,128.495639,87,89
2525,35.7982205,128.4999285,87,89
2526,35.7990537,128.4979287,87,89
2527,37.7831937,127.995753,77,132
2528,35.808785,128.482432,87,89
2529,35.810182,128.478004,87,89
2530,35.860754,128.462352,86,90
2531,35.8610178,128.4608471,86,90
2532,35.862594,128.459782,86,90
2533,35.86133,128.455446,86,90
2534,37.7363802,126.9768703,60,130
2535,35.8770212,128.4479596,86,91
2536,35.876525,128.4483488,86,91
2537,35.877711,128.417331,86,91
2538,35.864155,128.414525,86,90
2539,37.4794085,126.9535822,59,125
2540,35.8638226,128.400723,85,90
2541,35.879185,128.399929,85,91
2542,35.8761649,128.481093,87,91
2543,35.872343,128.4945,87,90
2544,35.801075,128.500918,87,89
2545,35.800894,128.501194,87,89
2546,35.802419,128.507123,87,89
2547,35.802587,128.508108,87,89
2548,35.8045255,128.5104829,87,89
2549,35.8038395,128.5113782,87,89
2550,35.768654,128.573653,88,88
2551,35.765501,128.571396,88,88
2552,35.747589,128.556552,88,88
2553,35.779632,128.654854,90,89
2554,35.773912,128.657483,90,88
2555,35.6811531,128.3719815,85,86
2556,35.740059,128.468386,87,88
2557,37.7581305,128.8862508,92,132
2558,35.733928,128.462071,87,87
2559,35.733783,128.462313,87,87
2560,35.7478935,128.5201224,88,88
2561,35.726771,128.435577,86,87
2562,35.732773,128.425683,86,87
2563,35.733668,128.42487,86,87
2564,35.759833,128.398778,85,88
2565,35.721686,128.452981,86,87
2566,35.721622,128.453257,86,87
2567,35.7081189,128.4330484,86,87
2568,35.7090461,128.4405068,86,87
2569,37.829284,126.840279,57,132
2570,35.6975091,128.4382704,86,87
2571,35.693958,128.439067,86,87
2572,35.713869,128.501234,87,87
2573,35.7010908,128.3718044,85,87
2574,35.682159,128.446449,86,86
2575,35.308225,127.288937,66,78
2576,35.665401,128.42707,86,86
2577,35.2069426,129.205212,100,76
2578,35.6217465,128.4113996,86,85
2579,35.6735561,128.3971593,85,86
2580,35.6689837,128.3820265,85,86
2581,35.9841974,126.7893509,57,92
2582,35.647449,128.455598,86,86
2583,35.6408221,128.4754907,87,85
2584,36.9395813,126.4343234,51,113
2585,36.1406247,128.5345823,88,96
2586,35.7293983,128.6578322,90,87
2587,35.787863,128.593802,89,89
2588,35.860656,128.462019,86,90
2589,35.854534,128.450735,86,90
2590,35.639809,129.361962,103,86
2591,36.875209,127.291556,65,112
2592,35.7030092,128.4404555,86,87
2593,35.7010908,128.3718044,85,87
2594,35.795371,128.627524,89,89
2595,35.5322468,129.0810544,98,83
2596,35.7425591,128.4270758,86,88
2597,35.780937,128.434236,86,88
2598,35.788098,128.462307,87,89
2599,35.788865,128.464258,87,89
2600,35.755067,128.454275,86,88
2601,35.723045,128.646642,90,87
2602,35.7244266,128.6556103,90,87
2603,35.72713,128.656369,90,87
2604,35.861752,128.392058,85,90
2605,35.877592,128.417873,86,91
2606,35.8773773,128.4210246,86,91
2607,35.780017,128.541181,88,88
2608,35.791278,128.517816,87,89
2609,35.799377,128.495287,87,89
2610,35.882071,128.407475,85,91
2611,35.9108444,128.4163499,86,91
2612,35.775112,128.430023,86,88
2613,35.774751,128.429977,86,88
2614,35.789158,128.501319,87,89
2615,35.789176,128.501397,87,89
2616,35.769001,128.512706,87,88
2617,35.768975,128.512595,87,88
2618,35.723732,128.438446,86,87
2619,35.723471,128.438312,86,87
2620,35.7948312,128.4543496,86,89
2621,35.7425591,128.4270758,86,88
2622,35.642706,128.429257,86,85
2623,35.88654,128.649552,90,91
2624,35.884079,128.656166,90,91
2625,35.842925,128.464772,87,90
2626,35.8891103,128.5206992,87,91
2627,35.789225,128.464382,87,89
2628,35.7554213,128.5678955,88,88
2629,35.789978,128.601606,89,89
2630,35.8664,128.414349,86,90
2631,37.4900135,126.8170985,57,125
2632,35.882098,128.407364,85,91
2633,35.91446,128.45154,86,91
2634,35.5145754,126.5656155,53,82
2635,35.813798,128.4948554,87,89
2636,35.809421,128.478962,87,89
2637,35.726419,128.457418,86,87
2638,35.792291,128.457065,86,89
2639,35.792192,128.456987,86,89
2640,36.727492,127.000729,60,109
2641,35.625092,128.419305,86,85
2642,35.655257,128.452561,86,86
2643,35.705291,128.438058,86,87
2644,35.889929,128.415778,86,91
2645,35.6618383,128.4585933,87,86
2646,36.9544345,126.6974418,55,113
2647,34.7173681,127.0476728,62,65
2648,35.636107,128.439336,86,85
2649,35.699241,128.441218,86,87
2650,35.66926,128.47017,87,86
2651,35.860588,128.453792,86,90
2652,35.864352,128.464343,86,90
2653,35.529566,129.32682,102,84
2654,35.79272,128.629373,89,89
2655,35.793486,128.629489,89,89
2656,35.78766,128.638713,90,89
2657,35.787072,128.638996,90,89
2658,35.6942646,128.5053588,87,87
2659,37.5131902,126.8390601,57,126
2660,35.7398936,128.4702662,87,88
2661,35.7305333,128.4538791,86,87
2662,35.7305333,128.4538791,86,87
2663,35.733672,128.467663,87,87
2664,35.665455,128.426938,86,86
2665,35.659023,128.413153,86,86
2666,35.658932,128.413263,86,86
2667,37.0049966,127.2297941,64,115
2668,35.638063,128.408839,86,85
2669,35.638153,128.408861,86,85
2670,35.858896,128.436033,86,90
2671,35.858933,128.435823,86,90
2672,35.8641,128.437867,86,90
2673,35.864065,128.437177,86,90
2674,35.8742101,128.437669,86,90
2675,36.557162,127.341969,66,105
2676,37.5898642,126.9184747,59,127
2677,35.6465152,128.4348832,86,86
2678,35.6465152,128.4348832,86,86
2679,37.6006408,126.9267236,59,127
2680,35.655048,128.4259,86,86
2681,35.857954,128.452072,86,90
2682,35.907032,128.444684,86,91
2683,35.903063,128.44557,86,91
2684,35.933749,128.4424344,86,92
2685,35.9335263,128.4422248,86,92
2686,35.86158,128.405942,85,90
2687,35.861471,128.405963,85,90
2688,35.7886313,128.4620665,86,89
2689,35.767524,128.408792,86,88
2690,37.2961888,127.634093,71,121
2691,35.8773773,128.4210246,86,91
2692,35.897423,128.435081,86,91
2693,35.900623,128.442355,86,91
2694,35.875499,128.480865,87,91
2695,35.8767549,128.4809415,87,91
2696,35.876937,128.4813978,87,91
2697,35.875219,128.480985,87,91
2698,35.873806,128.487167,87,91
2699,35.872415,128.494634,87,90
2700,36.546899,127.353885,67,105
2701,35.7337754,129.2919743,101,88
2702,35.781476,128.643841,90,89
2703,35.7785311,128.6443043,90,89
2704,35.774993,128.646012,90,88
2705,35.774091,128.64606,90,88
2706,35.771227,128.647352,90,88
2707,35.769573,128.648301,90,88
2708,35.767893,128.648819,90,88
2709,35.761876,128.651413,90,88
2710,35.758282,128.650985,90,88
2711,35.758397,128.651417,90,88
2712,35.75516,128.650097,90,88
2713,35.754432,128.649616,90,88
2714,35.7471352,128.6541209,90,88
2715,35.752311,128.650085,90,88
2716,35.750658,128.650757,90,88
2717,35.747669,128.651772,90,88
2718,35.747949,128.651808,90,88
2719,35.744733,128.653108,90,88
2720,35.745048,128.653067,90,88
2721,35.74109,128.656672,90,88
2722,35.749648,128.650893,90,88
2723,35.878106,128.618341,89,91
2724,35.857845,128.466387,87,90
2725,35.863195,128.467382,87,90
2726,35.752399,128.559084,88,88
2727,35.927962,128.463219,86,92
2728,35.895335,128.421534,86,91
2729,35.880044,128.459606,86,91
2730,35.777424,128.644815,90,88
2731,35.666654,128.432103,86,86
2732,35.800636,128.498282,87,89
2733,35.800401,128.498258,87,89
2734,35.928934,128.442313,86,92
2735,35.928943,128.44218,86,92
2736,35.750236,128.55709,88,88
2737,35.771837,128.580765,89,88
2738,35.77191,128.580633,89,88
2739,35.800007,128.491098,87,89
2740,35.784395,128.447374,86,89
2741,35.754512,128.503147,87,88
2742,35.754477,128.502959,87,88
2743,35.843399,128.465937,87,90
2744,35.843389,128.46607,87,90
2745,35.9003031,128.4414163,86,91
2746,35.9003031,128.4414163,86,91
2747,35.916483,128.445734,86,91
2748,35.916411,128.445634,86,91
2749,35.696679,128.444088,86,87
2750,37.6684625,126.8553565,58,129
2751,35.855995,128.467018,87,90
2752,35.7984,128.491752,87,89
2753,35.798201,128.491905,87,89
2754,35.80935,128.478707,87,89
2755,35.748569,128.493026,87,88
2756,35.682077,128.446769,86,86
2757,35.618049,128.409896,86,85
2758,35.778988,128.58397,89,88
2759,35.744716,128.483029,87,88
2760,35.744509,128.482884,87,88
2761,35.861403,128.393938,85,90
2762,35.861485,128.393905,85,90
2763,35.755309,128.497845,87,88
2764,35.75537,128.498287,87,88
2765,35.762305,128.490844,87,88
2766,35.761954,128.490864,87,88
2767,35.796592,128.488643,87,89
2768,35.7138684,128.444325,86,87
2769,35.746344,128.486135,87,88
2770,35.746298,128.486301,87,88
2771,35.753767,128.506581,87,88
2772,35.753885,128.506516,87,88
2773,35.740029,128.469358,87,88
2774,35.736259,128.465257,87,87
2775,35.736179,128.464881,87,87
2776,35.873805,128.487533,87,91
2777,35.889598,128.478048,87,91
2778,35.889535,128.477993,87,91
2779,35.8678225,128.4583472,86,90
2780,35.696552,128.439479,86,87
2781,35.694425,128.439446,86,87
2782,35.692032,128.443001,86,87
2783,35.862618,128.4674,87,90
2784,35.86658,128.456649,86,90
2785,35.866823,128.456784,86,90
2786,35.869337,128.456998,86,90
2787,35.864336,128.459117,86,90
2788,35.786646,128.65125,90,89
2789,35.786527,128.646503,90,89
2790,35.786565,128.651238,90,89
2791,35.78634,128.646148,90,89
2792,35.863723,128.459102,86,90
2793,35.8857876,128.5096581,87,91
2794,35.760346,128.43544,86,88
2795,35.760473,128.435297,86,88
2796,35.781808,128.654241,90,89
2797,35.781798,128.654329,90,89
2798,35.646939,128.444983,86,86
2799,35.646975,128.445116,86,86
2800,35.736254,128.468739,87,88
2801,35.736229,128.46843,87,88
2802,35.750254,128.557201,88,88
2803,35.7760839,128.4836806,87,88
2804,35.775505,128.487695,87,88
2805,35.641972,128.417582,86,85
2806,35.699537,128.441463,86,87
2807,35.655024,128.417296,86,86
2808,35.640987,128.418118,86,85
2809,35.635952,128.419681,86,85
2810,35.635753,128.419912,86,85
2811,35.633641,128.423335,86,85
2812,35.633919,128.428791,86,85
2813,35.636971,128.4299,86,85
2814,35.637206,128.429659,86,85
2815,35.64001,128.426836,86,85
2816,35.63973,128.426967,86,85
2817,35.639703,128.421821,86,85
2818,35.633858,128.423148,86,85
2819,35.633684,128.428977,86,85
2820,35.639985,128.421237,86,85
2821,35.655032,128.417716,86,86
2822,35.699627,128.441585,86,87
2823,35.673264,128.448542,86,86
2824,35.673264,128.448542,86,86
2825,35.666621,128.431053,86,86
2826,35.646587,128.417529,86,86
2827,35.646081,128.417923,86,86
2828,35.797876,128.615495,89,89
2829,35.798281,128.613806,89,89
2830,35.857348,128.465617,87,90
2831,35.857348,128.465617,87,90
2832,35.8565184,128.4630137,86,90
2833,35.8565184,128.4630137,86,90
2834,35.664962,128.42107,86,86
2835,35.886406,128.410166,86,91
2836,35.88637,128.410266,86,91
2837,35.872927,128.470252,87,90
2838,35.875316,128.463245,86,91
2839,35.878648,128.463951,86,91
2840,35.872458,128.470371,87,90
2841,35.878766,128.463796,86,91
2842,35.875279,128.463466,86,91
2843,35.870786,128.46685,87,90
2844,35.870652,128.466672,87,90
2845,35.872923,128.466841,87,90
2846,35.873093,128.467052,87,90
2847,35.854561,128.469667,87,90
2848,35.84991,128.467326,87,90
2849,35.8508076,128.465932,87,90
2850,35.784603,128.447331,86,89
2851,35.800514,128.510076,87,89
2852,35.804779,128.505555,87,89
2853,35.804644,128.505377,87,89
2854,35.800416,128.509865,87,89
2855,34.6908499,126.7839524,57,64
2856,35.920402,128.436249,86,91
2857,35.696864,128.447857,86,87
2858,35.696755,128.448022,86,87
2859,35.698675,128.450475,86,87
2860,35.698784,128.450298,86,87
2861,35.700466,128.446164,86,87
2862,35.700584,128.446143,86,87
2863,35.70096,128.441791,86,87
2864,35.701122,128.441947,86,87
2865,35.650374,128.473218,87,86
2866,35.650464,128.473174,87,86
2867,35.652003,128.473724,87,86
2868,35.691352,128.449086,86,87
2869,35.692387,128.449555,86,87
2870,35.703456,128.461298,87,87
2871,35.690569,128.47003,87,87
2872,35.691264,128.469769,87,87
2873,35.685373,128.46632,87,86
2874,35.685346,128.466442,87,86
2875,35.683128,128.464297,87,86
2876,35.705286,128.457102,86,87
2877,35.75401,128.493635,87,88
2878,35.753893,128.493722,87,88
2879,35.923569,128.461974,86,92
2880,35.92392,128.462043,86,92
2881,35.747561,128.556695,88,88
2882,35.742041,128.555607,88,88
2883,35.741995,128.555695,88,88
2884,35.733275,128.550858,88,87
2885,35.93401,128.460927,86,92
2886,35.933974,128.461015,86,92
2887,35.877596,128.416544,86,91
2888,35.696874,128.461802,87,87
2889,35.697036,128.462012,87,87
2890,35.8901245,128.4076569,85,91
2891,35.69378,128.462414,87,87
2892,35.693455,128.462699,87,87
2893,35.703602,128.494771,87,87
2894,35.704071,128.494763,87,87
2895,35.680806,128.4644807,87,86
2896,35.681091,128.464351,87,86
2897,35.722957,128.64631,90,87
2898,35.617737,128.392596,85,85
2899,35.673469,128.449118,86,86
2900,35.6732254,128.4493533,86,86
2901,35.6908157,128.4479919,86,87
2902,35.689077,128.449912,86,86
2903,35.673391,128.460164,87,86
2904,35.673401,128.459877,87,86
2905,35.694838,128.463944,87,87
2906,35.695948,128.463664,87,87
2907,35.689494,128.466024,87,86
2908,35.689155,128.464961,87,86
2909,35.687132,128.463679,87,86
2910,35.687277,128.463448,87,86
2911,35.889774,128.509828,87,91
2912,35.662905,128.416487,86,86
2913,35.662805,128.41674,86,86
2914,35.874135,128.474943,87,91
2915,35.873855,128.474986,87,91
2916,35.782465,128.440582,86,88
2917,35.782592,128.440229,86,88
2918,36.139888,128.428638,86,96
2919,35.7000243,128.4661945,87,87
2920,35.875068,128.480586,87,91
2921,35.874682,128.480041,87,91
2922,35.726483,128.655977,90,87
2923,35.9137086,128.6050265,89,91
2924,35.772116,128.423227,86,88
2925,35.764169,128.430097,86,88
2926,35.763962,128.429996,86,88
2927,35.697009,128.457106,86,87
2928,35.696856,128.45705,86,87
2929,35.696006,128.453089,86,87
2930,35.695326,128.451649,86,87
2931,35.7554213,128.5678955,88,88
2932,35.789301,128.444293,86,89
2933,34.8947478,128.6927405,91,69
2934,35.794429,128.454212,86,89
2935,34.8943947,128.6909619,91,69
2936,35.695717,128.4859854,87,87
2937,35.664775,128.417855,86,86
2938,35.815771,128.468786,87,89
2939,35.816078,128.468588,87,89
2940,35.823394,128.455151,86,89
2941,35.812828,128.4009097,85,89
2942,35.811414,128.391589,85,89
2943,35.7436572,128.3491835,85,88
2944,35.7399961,128.3334396,84,88
2945,35.736154,128.3138885,84,87
2946,35.7422239,128.3186971,84,88
2947,35.715547,128.25785,83,87
2948,35.715366,128.258081,83,87
2949,35.823671,128.454401,86,89
2950,35.729552,128.270983,83,87
2951,35.726375,128.265025,83,87
2952,35.729417,128.270872,83,87
2953,35.8289659,128.4494879,86,90
2954,35.822731,128.449293,86,89
2955,35.7514738,128.3744972,85,88
2956,37.483738,126.886842,58,125
2957,37.8214984,126.7954201,57,132
2958,35.973639,128.553156,88,93
2959,35.973946,128.552991,88,93
2960,35.981494,128.576941,88,93
2961,35.981351,128.576807,88,93
2962,35.9807553,128.5537794,88,93
2963,37.550489,129.107578,96,127
2964,35.9840604,128.5534738,88,93
2965,35.983823,128.553216,88,93
2966,36.012209,128.595813,89,94
2967,35.9817555,128.5722499,88,93
2968,36.046219,128.5191142,87,94
2969,36.0466634,128.5176421,87,94
2970,35.285415,129.028343,97,78
2971,37.134824,128.20901,81,118
2972,35.996605,128.552928,88,93
2973,37.0701661,128.857084,92,117
2974,36.0329149,128.5101988,87,94
2975,35.931558,128.505818,87,92
2976,37.5701999,126.9128369,59,127
2977,37.5369869,127.2021152,64,126
2978,33.2776258,126.7159363,56,33
2979,36.011609,128.58578,89,94
2980,34.6743796,126.9483127,60,64
2981,35.9833661,128.5553348,88,93
2982,35.980756,128.557641,88,93
2983,35.980089,128.569224,88,93
2984,35.984142,128.582916,88,93
2985,35.998071,128.607664,89,93
2986,35.9814497,128.5577235,88,93
2987,35.980244,128.568793,88,93
2988,35.984206,128.582872,88,93
2989,35.997422,128.594981,89,93
2990,35.997416,128.594493,89,93
2991,35.998905,128.606727,89,93
2992,35.964634,128.551452,88,93
2993,35.944931,128.464039,86,92
2994,35.8963091,128.6220511,89,91
2995,36.011736,128.585659,89,94
2996,36.00097,128.601164,89,93
2997,35.979307,128.561146,88,93
2998,36.102937,128.521575,87,96
2999,35.981676,128.572784,88,93
3000,35.9385932,128.5295329,88,92
3001,36.041048,128.520767,87,94
3002,36.036169,128.515164,87,94
3003,36.162196,128.467061,86,97
3004,36.162432,128.466695,86,97
3005,36.127601,128.49483,87,96
3006,36.118105,128.500491,87,96
3007,36.1595657,128.4755318,86,97
3008,36.1424634,128.5246196,87,96
3009,36.131337,128.493776,87,96
3010,36.123784,128.496039,87,96
3011,36.123781,128.49601,87,96
3012,36.123782,128.49602,87,96
3013,36.123783,128.49603,87,96
3014,36.123784,128.49604,87,96
3015,36.123785,128.49605,87,96
3016,36.123786,128.49606,87,96
3017,36.123787,128.49607,87,96
3018,36.123788,128.49608,87,96
3019,35.980244,128.568793,88,93
3020,35.984206,128.582872,88,93
3021,35.997422,128.594981,89,93
3022,35.997416,128.594493,89,93
3023,35.998905,128.606727,89,93
3024,35.964634,128.551452,88,93
3025,35.944931,128.464039,86,92
3026,35.8963091,128.6220511,89,91
3027,36.011736,128.585659,89,94
3028,36.00097,128.601164,89,93
3029,35.979307,128.561146,88,93
3030,36.102937,128.521575,87,96
3031,35.981676,128.572784,88,93
3032,35.9385932,128.5295329,88,92
3033,36.041048,128.520767,87,94
3034,36.036169,128.515164,87,94
3035,36.162196,128.467061,86,97
3036,36.162432,128.466695,86,97
3037,36.127601,128.49483,87,96
3038,36.118105,128.500491,87,96
3039,36.1595657,128.4755318,86,97
3040,36.1424634,128.5246196,87,96
3041,36.131337,128.493776,87,96
3042,36.123784,128.496039,87,96
3043,36.123781,128.49601,87,96
3044,36.123782,128.49602,87,96
3045,36.123783,128.49603,87,96
3046,36.123784,128.49604,87,96
3047,36.123785,128.49605,87,96
3048,36.123786,128.49606,87,96
3049,36.123787,128.49607,87,96
3050,36.123788,128.49608,87,96
3051,35.980244,128.568793,88,93
3052,35.984206,128.582872,88,93
3053,35.997422,128.594981,89,93
3054,35.997416,128.594493,89,93
3055,35.998905,128.606727,89,93
3056,35.964634,128.551452,88,93
3057,35.944931,128.464039,86,92
3058,35.8963091,128.6220511,89,91
3059,36.011736,128.585659,89,94
3060,36.00097,128.601164,89,93
3061,35.979307,128.561146,88,93
3062,36.102937,128.521575,87,96
3063,35.981676,128.572784,88,93
3064,35.9385932,128.5295329,88,92
3065,36.041048,128.520767,87,94
3066,36.036169,128.515164,87,94
3067,36.162196,128.467061,86,97
3068,36.162432,128.466695,86,97
3069,36.127601,128.49483,87,96
3070,36.118105,128.500491,87,96
3071,36.1595657,128.4755318,86,97
3072,36.1424634,128.5246196,87,96
3073,36.131337,128.493776,87,96
3074,36.123784,128.496039,87,96
3075,36.123781,128.49601,87,96
3076,36.123782,128.49602,87,96
3077,36.123783,128.49603,87,96
3078,36.123784,128.49604,87,96
3079,36.123785,128.49605,87,96
3080,36.123786,128.49606,87,96
3081,36.123787,128.49607,87,96
3082,36.123788,128.49608,87,96
3083,35.980244,128.568793,88,93
3084,35.984206,128.582872,88,93
3085,35.997422,128.594981,89,93
3086,35.997416,128.594493,89,93
3087,35.998905,128.606727,89,93
3088,35.964634,128.551452,88,93
3089,35.944931,128.464039,86,92
3090,35.8963091,128.6220511,89,91
3091,36.011736,128.585659,89,94
3092,36.00097,128.601164,89,93
3093,35.979307,128.561146,88,93
3094,36.102937,128.521575,87,96
3095,35.981676,128.572784,88,93
3096,35.9385932,128.5295329,88,92
3097,36.041048,128.520767,87,94
3098,36.036169,128.515164,87,94
3099,36.162196,128.467061,86,97
3100,36.162432,128.466695,86,97
3101,36.127601,128.49483,87,96
3102,36.118105,128.500491,87,96
3103,36.1595657,128.4755318,86,97
3104,36.1424634,128.5246196,87,96
3105,36.131337,128.493776,87,96
3106,36.123784,128.496039,87,96
3107,36.123781,128.49601,87,96
3108,36.123782,128.49602,87,96
3109,36.123783,128.49603,87,96
3110,36.123784,128.49604,87,96
3111,36.123785,128.49605,87,96
3112,36.123786,128.49606,87,96
3113,36.123787,128.49607,87,96
3114,36.123788,128.49608,87,96
3115,35.980244,128.568793,88,93
3116,35.984206,128.582872,88,93
3117,35.997422,128.594981,89,93
3118,35.997416,128.594493,89,93
3119,35.998905,128.606727,89,93
3120,35.964634,128.551452,88,93
3121,35.944931,128.464039,86,92
3122,35.8963091,128.6220511,89,91
3123,36.011736,128.585659,89,94
3124,36.00097,128.601164,89,93
3125,35.979307,128.561146,88,93
3126,36.102937,128.521575,87,96
3127,35.981676,128.572784,88,93
3128,35.9385932,128.5295329,88,92
3129,36.041048,128.520767,87,94
3130,36.036169,128.515164,87,94
3131,36.162196,128.467061,86,97
3132,36.162432,128.466695,86,97
3133,36.127601,128.49483,87,96
3134,36.118105,128.500491,87,96
3135,36.1595657,128.4755318,86,97
3136,36.1424634,128.5246196,87,96
3137,36.131337,128.493776,87,96
3138,36.123784,128.496039,87,96
3139,36.123781,128.49601,87,96
3140,36.123782,128.49602,87,96
3141,36.123783,128.49603,87,96
3142,36.123784,128.49604,87,96
3143,36.123785,128.49605,87,96
3144,36.123786,128.49606,87,96
3145,36.123787,128.49607,87,96
